MAGMI N010.28.46.080 E099.10.14.750
MAGPU N016.39.59.140 E101.18.23.010
MAGVI N019.43.15.510 E100.03.50.620
MAILA N019.32.30.930 E099.34.19.880
MAKAM N015.01.23.420 E104.45.58.020
MAKEP N017.37.22.060 E101.46.48.190
MAKOK N018.28.53.150 E098.57.43.760
MAKOM N018.33.08.600 E099.22.16.790
MALIM N018.56.54.380 E098.57.48.060
MALIN N008.11.47.470 E098.27.25.900
MALKI N014.31.10.870 E101.11.52.690
MAMOR N018.16.59.940 E099.38.16.260
MANAM N009.52.06.560 E098.28.27.740
MANEE N019.37.16.280 E099.37.25.100
MANOW N018.23.08.230 E100.23.42.420
MANYU N008.02.22.570 E098.36.30.490
MAPAW N015.22.56.530 E105.02.24.200
MAPDA N019.58.37.250 E099.45.20.920
MAPLE N006.46.26.620 E101.38.03.720
MARBO N018.00.22.220 E099.38.42.170
MAREE N017.43.02.520 E100.12.15.300
MARIA N008.01.08.680 E099.03.16.820
MARMU N015.23.10.050 E103.22.24.900
MARNI N018.08.36.140 E099.05.49.110
MARWA N018.02.51.960 E099.26.18.090
MASIO N016.58.01.070 E103.41.06.910
MASON N013.48.21.960 E100.25.41.470
MATAN N017.58.25.320 E099.30.05.290
MATLO N013.36.43.580 E100.34.25.090
MAYOM N017.50.10.670 E100.03.20.310
MAYOU N006.47.49.360 E101.19.37.410
MAYSA N015.06.48.760 E104.41.31.610
MEKET N013.54.02.870 E100.26.54.950
MEKUB N016.33.24.700 E098.40.33.600
MENEX N011.08.30.700 E099.45.42.600
MENUS N017.21.07.250 E101.57.31.400
MERES N016.42.07.370 E098.41.52.760
MESEM N009.07.19.050 E099.48.15.850
MESIB N016.13.35.690 E103.46.43.330
METIN N008.58.27.960 E098.58.51.850
MEVER N009.20.50.290 E098.57.00.920
MEVIT N005.49.34.520 E101.06.19.810
MEZZI N008.14.57.530 E099.51.20.980
MEZZO N013.31.33.780 E101.03.16.410
MIBOB N018.48.08.120 E100.26.03.270
MIGAR N014.18.22.510 E098.59.06.670
MIKAV N019.38.58.560 E099.50.49.390
MILAN N008.11.51.990 E098.05.32.750
MINDI N013.10.12.110 E101.18.29.530
MINTA N009.58.27.090 E098.42.52.110
MIZZY N018.48.13.420 E098.58.41.660
MM18  N015.17.59.720 E100.17.46.970
MM27  N008.06.55.430 E098.20.15.730
MOCKA N014.00.29.990 E100.40.00.600
MOCKE N017.30.37.190 E101.52.19.600
MODON N008.30.16.000 E098.37.28.530
MOLEK N018.27.44.860 E099.37.44.020
MONBU N008.26.59.150 E098.40.56.410
MONJA N012.27.00.890 E101.06.20.460
MONLO N018.47.02.200 E099.37.43.350
MOONY N015.12.37.200 E104.34.30.270
MOOSE N016.36.43.680 E103.02.37.720
MOPSA N017.12.50.140 E102.25.50.630
MOSDI N017.18.12.730 E102.41.20.480
MOSNU N015.57.57.110 E103.33.52.770
MOTIF N014.29.59.170 E100.54.44.810
MOTNA N013.11.10.140 E100.23.05.690
MOVRO N020.08.31.360 E099.59.17.890
MR01  N008.30.36.520 E099.56.29.840
MR02  N006.29.59.250 E101.44.04.870
MR16  N012.41.30.510 E099.55.48.520
MR21  N016.29.28.080 E102.48.00.190
MR30  N017.22.12.120 E102.49.18.270
MUBAN N008.54.40.870 E101.29.52.120
MUBUS N013.45.29.730 E100.43.42.170
MUDMA N009.00.49.900 E097.51.15.360
MUDOR N015.29.27.840 E100.10.47.710
MUGNO N017.51.07.170 E102.57.53.390
MULRO N008.51.49.150 E099.01.10.500
MULVA N017.06.00.160 E102.46.44.420
MUMAI N016.49.01.170 E098.33.56.980
MUNEG N012.37.12.930 E101.12.38.890
MUNIA N007.56.35.160 E099.06.52.740
MUNUR N017.17.32.260 E102.58.48.600
MUSIC N016.21.17.060 E103.06.45.170
MUWAN N015.13.52.250 E105.07.27.130
MUYOR N015.23.33.290 E104.40.41.580
NABON N007.04.40.870 E100.11.50.880
NADON N018.05.50.310 E099.35.49.240
NAKAR N007.48.46.920 E099.43.11.390
NAKEE N017.15.05.960 E103.50.35.930
NAKNF N014.59.41.750 E102.23.53.770
NAKNM N014.57.14.580 E102.19.16.700
NAKON N014.42.13.900 E100.31.03.390
NAKOT N018.05.46.720 E099.31.07.580
NAKSF N014.54.17.230 E102.13.43.160
NAKSM N014.56.41.790 E102.18.15.010
NAMFA N008.22.02.720 E100.02.19.010
NANAI N017.02.51.480 E103.49.50.920
NANOI N015.28.38.060 E104.57.38.090
NAPFY N018.27.06.570 E099.29.20.480
NASAI N018.28.52.260 E099.03.31.630
NASRI N018.15.49.460 E099.55.16.050
NAVAA N012.24.52.490 E101.04.20.270
NAVIG N012.51.44.950 E101.01.12.290
NAWNF N006.37.02.150 E101.47.08.280
NAWNI N006.41.38.460 E101.49.08.190
NAWSF N006.23.59.960 E101.41.29.170
NAWSI N006.19.23.550 E101.39.29.450
NAZAI N018.28.51.940 E099.05.20.810
NECON N007.41.02.310 E099.14.41.550
NEEMO N008.09.35.420 E099.05.17.800
NEENO N017.23.31.750 E103.01.55.600
NEETA N009.27.30.640 E098.51.21.360
NETIC N016.38.15.820 E103.05.17.320
NEWLY N018.25.58.440 E098.57.43.310
NIMEG N014.21.24.760 E100.15.04.640
NIMMA N018.50.52.840 E098.57.47.130
NINER N014.15.27.720 E100.07.17.770
NIROP N017.16.13.740 E100.14.44.330
NISIP N016.42.12.280 E100.56.16.080
NISSA N017.07.01.560 E102.59.04.120
NISTA N016.17.19.750 E102.39.53.520
NITAL N016.27.22.660 E100.07.18.280
NITED N019.57.10.080 E100.09.59.640
NITRO N013.42.28.690 E101.26.07.280
NIVUS N016.48.26.330 E099.59.54.500
NIWAT N018.38.15.970 E099.08.44.170
NIXET N009.25.17.110 E099.26.13.250
NOBER N015.16.35.600 E100.40.06.000
NOBIX N016.46.37.500 E098.49.10.900
NOBLE N018.50.50.070 E099.13.08.960
NODEG N013.51.17.550 E100.19.09.830
NODOV N020.03.59.770 E099.56.59.900
NOGAD N017.38.33.690 E102.00.20.870
NOGEM N016.29.09.160 E100.17.32.960
NOKUS N019.40.02.910 E100.06.23.410
NOLUK N019.04.38.320 E100.34.20.300
NOMEK N009.34.04.160 E098.48.34.660
NOMEP N011.38.29.800 E101.04.54.330
NONEL N010.53.00.930 E099.53.37.400
NOPIG N016.12.17.450 E103.31.43.710
NORAR N006.36.52.290 E101.32.45.010
NORDY N017.21.39.070 E103.07.21.640
NORTA N014.43.07.640 E100.38.20.460
NOVEM N012.20.25.980 E102.32.19.570
NSTN1 N008.45.39.550 E099.51.02.780
NSTN2 N008.45.07.470 E099.51.16.850
NSTNF N008.37.50.540 E099.57.15.660
NSTNI N008.44.47.330 E099.57.59.700
NSTS1 N008.17.42.870 E099.54.55.300
NSTSF N008.27.57.390 E099.56.13.050
NSTSI N008.22.44.590 E099.55.40.040
NUDBA N009.38.19.400 E100.03.13.030
NUDSO N010.35.44.860 E099.09.33.530
NUGPA N013.02.54.160 E101.49.59.290
NULBO N010.29.19.400 E100.36.43.450
NULMA N008.31.17.690 E099.02.28.030
NULTA N019.50.17.040 E099.48.57.420
NUMDO N019.32.43.430 E099.34.01.890
NUMFA N015.13.00.710 E105.22.56.830
NUMPU N009.51.51.310 E098.24.31.030
NUNLI N014.51.27.450 E099.23.03.600
NUPDU N017.07.41.390 E102.46.43.010
NURDA N014.24.50.650 E098.33.22.460
NURLO N009.44.05.890 E100.17.57.360
NUSON N012.55.38.260 E100.15.11.320
NUTGU N007.28.02.940 E098.50.19.560
OAKLY N006.41.42.080 E101.21.42.440
OBKAN N010.57.52.720 E099.35.54.900
OBLEX N007.29.47.500 E100.32.27.630
OBMAR N013.58.53.520 E100.03.54.640
OBMIL N017.04.05.930 E102.41.39.530
OGENO N018.33.27.220 E100.33.07.590
OKENA N016.16.08.190 E104.25.32.750
OLBAG N009.58.49.360 E100.18.52.250
OLDIR N012.54.01.340 E102.13.24.770
OLIVE N006.54.32.330 E101.34.25.630
OLKAR N016.42.53.680 E098.49.07.870
OLPES N017.48.02.710 E102.44.42.910
OLPIL N005.49.03.100 E101.04.43.360
OLSEL N011.34.11.070 E100.16.49.030
OLTUM N013.44.38.560 E101.49.56.160
OM21  N014.10.13.430 E099.57.24.500
OMBAR N016.56.42.990 E100.09.21.830
OMBIN N015.36.20.020 E100.17.46.070
OMGEN N019.42.40.730 E099.43.47.920
OMURO N013.51.42.770 E102.45.59.410
ONETI N008.17.57.380 E098.46.33.120
OPAAR N017.19.12.670 E104.26.29.870
OPELO N017.42.24.270 E100.00.07.570
OPERA N014.27.03.990 E100.55.16.500
ORENO N008.51.25.350 E099.13.03.540
OSADI N018.19.28.600 E098.52.18.700
OSAKI N016.04.58.850 E102.37.30.210
OSIMO N009.00.30.750 E099.22.06.090
OSNIX N009.45.48.800 E100.02.19.700
OSPAL N016.52.34.170 E100.03.28.130
OSPEK N017.28.43.410 E102.52.05.910
OSPEX N008.20.15.130 E099.13.19.480
OSVIP N007.42.53.090 E098.44.08.910
OTBET N015.06.41.690 E103.28.52.230
OTGOL N009.13.05.800 E099.32.47.770
OTLOR N017.11.16.760 E102.55.28.890
PABEK N018.13.58.260 E099.42.27.020
PACER N015.13.55.640 E105.06.25.140
PACUS N007.55.05.240 E098.34.41.140
PADAM N006.47.23.680 E100.15.19.290
PADPU N016.27.30.730 E101.11.26.580
PAELY N019.27.04.360 E099.57.25.220
PAGLU N009.15.48.910 E100.17.09.260
PAHIN N018.12.27.820 E099.49.29.020
PAKMO N016.20.13.350 E099.56.55.960
PAKRI N014.52.02.210 E102.54.08.690
PALAT N018.14.44.920 E099.38.48.760
PAMOK N018.11.59.970 E099.51.38.700
PAMRO N008.00.18.810 E099.03.48.610
PAMVO N017.36.59.700 E102.51.19.330
PAN08 N006.47.06.120 E101.08.50.080
PAN26 N006.47.09.170 E101.09.35.620
PANAN N006.54.56.900 E101.09.06.070
PANEF N006.47.24.870 E101.13.30.310
PANIN N015.12.51.920 E104.36.33.080
PANKU N017.20.35.000 E100.56.05.800
PANOM N007.52.57.180 E098.52.54.760
PANTA N018.13.51.170 E099.19.17.050
PANWF N006.46.50.390 E101.04.55.390
PAPAI N018.58.29.700 E099.07.22.250
PAPAT N012.13.06.290 E099.59.54.700
PARAM N008.01.12.000 E102.38.42.000
PASAT N014.57.26.810 E103.47.26.150
PASKI N009.41.30.690 E100.00.21.810
PASTO N014.00.04.500 E099.30.06.940
PATAA N006.53.26.760 E100.58.19.940
PATAE N016.47.55.810 E098.53.41.820
PATAN N017.16.47.290 E103.37.15.110
PATGU N019.35.56.910 E099.36.33.320
PAVNA N016.49.15.030 E098.49.04.230
PAVPI N019.49.20.820 E099.41.17.300
PAWAI N016.48.10.800 E098.54.34.200
PAWIN N012.31.37.120 E101.00.11.720
PAYON N017.04.24.700 E103.52.46.340
PAYTO N017.08.26.450 E099.47.51.200
PAYUN N010.06.03.820 E098.51.12.480
PB001 N016.21.03.320 E101.04.23.700
PB002 N016.20.41.710 E101.04.15.510
PB003 N016.29.22.010 E101.04.50.360
PB004 N016.29.01.590 E101.18.08.360
PB018 N016.45.14.900 E101.11.42.640
PB036 N016.34.34.190 E101.11.42.070
PB136 N016.34.34.240 E101.11.38.230
PEBLI N016.16.05.940 E100.17.36.210
PEDOR N008.03.42.010 E099.47.50.960
PEGSI N018.58.06.160 E097.55.19.990
PEKBA N014.48.07.730 E103.47.32.960
PESTO N014.13.28.920 E100.13.20.310
PETAC N006.17.39.820 E101.19.45.080
PETRA N010.14.11.740 E101.54.09.900
PHALA N006.42.35.590 E100.27.23.300
PHATA N018.18.37.700 E099.49.56.140
PI001 N015.17.59.720 E100.17.46.970
PI002 N015.23.17.110 E100.17.54.250
PI101 N015.17.27.000 E100.17.46.220
PI360 N015.15.49.660 E100.17.43.980
PI361 N015.09.48.220 E100.17.35.670
PIANO N014.30.07.780 E100.35.30.480
PIBIK N017.11.30.330 E100.00.27.770
PICHY N008.32.29.930 E099.56.48.660
PIDEL N012.21.42.710 E101.05.14.270
PIMAI N014.55.02.350 E102.08.23.320
PINGY N018.28.53.810 E098.52.27.990
PINNY N018.28.54.040 E098.50.21.690
PINUN N009.28.25.160 E100.23.05.610
PINYA N012.53.27.220 E101.06.00.620
PIONY N007.38.32.460 E099.20.09.540
PIPEG N019.52.12.360 E100.07.09.090
PIPOB N014.22.35.580 E101.19.13.750
PIVUT N017.46.44.250 E099.45.52.950
PIWAN N018.06.35.590 E099.31.03.510
PIWAT N012.55.16.580 E100.54.56.500
PLATU N016.13.26.920 E102.45.57.200
PM201 N016.42.03.740 E098.37.36.480
PM202 N016.42.05.700 E098.39.54.000
PM301 N016.42.11.120 E098.37.35.360
PM302 N016.42.20.380 E098.40.05.080
PO101 N017.07.10.050 E099.48.57.310
PO102 N017.13.41.560 E099.49.05.270
PO201 N017.21.21.340 E099.49.14.640
PO202 N017.14.49.870 E099.49.06.660
POCKY N017.54.15.740 E099.57.21.950
POKIR N017.24.09.530 E102.28.45.580
POLAK N013.21.06.100 E100.34.54.300
POLOB N017.13.09.430 E100.03.27.800
PONUK N020.18.58.100 E100.23.05.800
POODA N018.02.16.380 E099.22.18.730
POOMA N009.29.00.780 E098.32.04.230
POONA N015.07.20.470 E104.58.59.080
POPID N006.29.07.900 E100.32.12.400
POPOR N009.37.38.710 E099.56.09.810
POROD N016.55.19.500 E098.35.12.700
POSAI N007.10.05.610 E100.24.00.700
POSIL N016.41.27.080 E100.20.55.710
POTAX N014.58.08.570 E100.21.46.670
POTEP N013.41.54.240 E100.04.50.870
POVEX N016.59.05.190 E103.05.29.660
POXUN N006.47.18.450 E101.08.52.510
PP140 N016.47.38.000 E100.16.14.990
PP142 N016.28.27.950 E100.30.44.270
PP143 N016.20.55.490 E100.22.57.330
PP144 N016.37.18.470 E100.15.02.360
PP145 N016.46.13.740 E100.08.16.950
PP146 N017.00.10.250 E099.57.41.760
PP320 N016.46.19.160 E100.17.14.690
PP322 N016.47.42.310 E100.05.44.780
PP323 N016.28.10.460 E100.06.42.360
PP324 N017.00.46.690 E100.24.22.000
PRADU N006.49.38.560 E100.39.07.200
PRAPA N017.48.09.700 E100.07.03.310
PREAM N017.46.05.420 E100.09.18.390
PRH01 N018.03.43.530 E100.09.27.150
PRH02 N017.57.31.850 E100.08.49.420
PRHSF N018.01.31.680 E100.09.13.760
PRITY N017.15.10.070 E104.44.20.800
PUBID N009.34.07.100 E100.17.27.300
PUDZA N015.18.18.230 E105.07.01.900
PUGAN N016.35.36.500 E100.25.20.680
PUGUL N015.03.37.270 E100.24.41.320
PUKAO N006.52.15.950 E100.08.48.520
PUKOM N009.44.05.870 E100.06.22.070
PULUM N016.52.29.990 E100.12.33.730
PUMAM N018.08.30.550 E098.50.01.090
PUMOR N014.14.20.370 E098.43.47.850
PUNNA N017.02.49.770 E103.57.53.280
PUNOI N017.18.26.110 E104.24.15.770
PUNYA N018.37.29.290 E098.57.45.090
PUPEK N017.14.57.500 E103.51.41.170
PUTAI N015.21.52.720 E105.22.06.990
PUYOL N008.45.05.880 E099.39.26.350
RABEE N008.12.12.050 E099.02.41.340
RACHA N007.40.48.750 E099.26.30.720
RAKSA N009.30.42.560 E098.39.07.010
RAMBU N015.05.54.420 E103.23.18.850
RAMEI N015.02.40.150 E103.00.40.020
RAMOZ N008.37.22.030 E099.50.06.160
RANEE N017.16.25.070 E104.18.39.580
RATLE N013.54.26.870 E100.59.09.240
RAWAI N007.59.06.090 E098.01.42.400
RAWAT N009.52.38.270 E098.36.12.080
RAYPA N013.29.10.330 E100.42.25.430
REBED N007.43.31.600 E098.37.36.190
RECNO N008.34.25.300 E099.28.24.900
REDIP N019.42.22.840 E099.44.20.050
REGOS N012.00.06.500 E100.34.54.300
REKKE N016.24.49.120 E102.53.32.920
RELIP N008.04.31.500 E100.26.18.500
REMER N016.59.34.560 E100.45.31.340
RENEX N013.51.48.030 E100.50.55.970
RENIL N013.59.53.840 E100.39.09.930
REPEL N009.09.44.800 E099.00.01.210
REWCO N014.01.21.290 E100.49.37.680
RHK49 N008.03.12.650 E098.23.50.180
RHK57 N008.10.29.520 E098.23.07.320
RHK59 N008.02.25.210 E098.15.26.010
RHK68 N008.03.32.130 E098.15.19.660
RHK76 N008.03.01.370 E098.23.49.700
RHK87 N008.09.02.660 E098.14.48.290
RIBDO N017.20.13.680 E101.29.17.580
RICOH N007.47.37.100 E099.19.03.650
RIDKI N019.06.12.000 E097.55.19.200
RILVI N010.23.33.740 E101.21.42.320
RINKA N017.37.46.230 E099.16.09.230
RINRO N016.50.15.690 E101.18.23.910
RIPMU N009.08.52.330 E100.22.38.220
RIPSO N013.33.44.050 E100.39.50.120
RIRMI N017.23.07.600 E102.31.17.150
RISBO N015.01.11.700 E102.50.26.730
RISSE N013.24.18.490 E100.41.08.880
RIVER N013.57.43.170 E100.38.11.880
RIZZO N008.02.08.680 E098.34.01.310
ROBBY N013.48.07.920 E100.46.08.740
ROBDA N009.25.58.150 E100.35.10.910
ROBKA N014.10.42.950 E101.25.07.950
ROMAA N007.58.13.450 E098.03.23.460
ROMAN N013.33.29.400 E100.43.33.000
ROMME N013.51.56.840 E100.47.08.980
RONAL N014.08.41.180 E100.43.59.150
ROONY N015.23.40.200 E104.40.46.960
ROPBY N007.54.48.060 E099.11.10.820
ROSIC N007.48.17.810 E098.56.45.330
ROVEN N013.36.52.300 E100.43.11.130
ROZER N007.15.25.360 E099.45.32.020
RUBBY N018.15.13.650 E099.56.23.100
RUGBU N017.35.39.330 E102.37.55.600
RUKSA N014.33.51.000 E101.55.12.340
RUMBA N013.45.36.970 E100.13.43.080
RUMVA N009.17.16.930 E100.15.59.720
RUNTA N009.34.45.420 E098.29.51.200
RUPTA N012.58.39.320 E101.47.32.710
RURAR N016.19.43.040 E104.14.35.650
RUREM N015.19.19.030 E103.28.04.000
RUTEX N017.06.15.350 E100.07.03.690
RUTGI N018.59.46.660 E100.51.29.660
RYAUN N013.56.26.990 E100.48.20.120
SAABA N007.59.02.480 E098.16.05.160
SABAI N013.07.22.130 E100.19.39.230
SABIS N012.59.58.530 E100.11.24.530
SABNA N012.30.04.870 E101.02.51.330
SABOR N016.39.47.880 E101.27.24.460
SADAO N006.41.59.240 E100.23.45.930
SAGBA N017.03.45.630 E102.31.11.900
SAIGA N014.57.59.510 E102.33.38.530
SAIYA N018.50.12.050 E098.59.03.950
SAKOL N008.20.52.480 E100.13.12.920
SAKRA N017.14.47.670 E103.51.36.720
SALEE N015.10.06.940 E104.39.12.750
SALMA N013.14.28.890 E100.11.28.720
SALOK N016.56.23.080 E100.08.58.260
SALSA N013.27.58.730 E100.47.08.940
SAMAE N016.53.52.140 E098.36.06.100
SAMAI N017.54.04.690 E099.32.06.250
SAMBA N013.23.02.660 E100.40.48.120
SAMBY N014.58.49.020 E102.40.22.210
SAMET N006.42.40.010 E100.27.37.350
SAMIT N012.36.20.170 E100.59.55.900
SAMMY N016.32.24.220 E102.49.58.190
SAMON N008.06.25.280 E098.15.03.230
SAMOT N010.16.09.530 E103.13.52.640
SANAL N016.37.04.800 E099.36.19.480
SANIT N017.09.00.930 E102.46.45.360
SANJO N013.37.54.540 E100.57.18.720
SANOT N014.51.34.210 E103.25.47.750
SAPUR N017.30.03.050 E103.05.28.770
SAPUT N018.50.22.710 E098.57.47.050
SARER N008.21.26.940 E099.00.57.220
SARIM N017.30.29.970 E099.47.37.090
SARIO N015.16.50.070 E104.54.29.320
SASLO N019.40.00.970 E099.55.39.510
SATVA N008.29.02.070 E097.57.56.080
SAVSA N008.30.16.000 E098.37.28.530
SB201 N009.08.32.550 E099.08.42.500
SB202 N009.13.22.200 E099.13.25.760
SB203 N009.24.56.690 E099.00.17.920
SB204 N008.56.22.760 E099.28.14.470
SB205 N008.59.28.430 E099.19.34.440
SB206 N008.52.05.200 E099.12.43.560
SB207 N009.18.57.330 E098.55.06.760
SB208 N009.14.47.530 E099.04.57.050
SB209 N009.17.21.940 E099.10.09.990
SB210 N009.08.41.820 E099.18.43.700
SB401 N009.07.22.190 E099.07.33.720
SB402 N009.05.25.440 E099.05.39.620
SB403 N009.02.32.460 E099.02.50.620
SB404 N008.59.58.790 E099.00.20.530
SB405 N008.59.58.160 E099.00.21.180
SB406 N009.03.59.750 E098.53.24.330
SB407 N008.48.17.520 E098.52.08.160
SB408 N009.10.43.800 E098.54.06.200
SB409 N009.18.23.840 E098.59.05.060
SB410 N009.01.00.810 E099.12.09.070
SB411 N008.53.18.940 E099.15.02.900
SB412 N008.48.30.090 E099.13.48.860
SB413 N008.46.20.780 E099.12.21.010
SB414 N009.06.50.460 E098.59.59.980
SB415 N008.55.33.960 E098.55.13.090
SB416 N008.54.47.570 E099.02.08.890
SDF01 N012.41.40.960 E099.55.49.450
SDFW1 N012.44.14.310 E099.54.46.430
SE061 N010.42.23.230 E099.21.12.140
SE062 N010.40.34.900 E099.18.02.040
SE063 N010.39.28.680 E099.16.05.890
SE064 N010.41.50.310 E099.06.00.350
SE065 N010.49.21.980 E099.19.12.440
SE241 N010.42.57.410 E099.22.12.140
SE242 N010.45.51.860 E099.27.18.510
SE243 N010.43.40.620 E099.37.43.510
SE244 N010.36.09.740 E099.24.31.210
SEDNO N016.17.33.310 E103.17.07.180
SEEMA N015.12.50.380 E102.15.45.080
SEERO N014.46.14.870 E102.13.41.780
SEGRA N008.53.00.220 E099.28.31.310
SEHNA N013.17.42.180 E101.10.42.550
SEILA N010.24.17.700 E103.20.33.050
SELKA N014.20.20.060 E101.53.10.730
SEMBO N014.53.59.160 E100.15.47.920
SEPPA N012.28.15.820 E102.25.56.900
SG001 N008.04.02.510 E099.00.44.400
SG002 N008.00.28.170 E099.03.40.920
SG009 N008.00.01.050 E098.50.35.240
SIKAO N007.33.25.050 E099.20.41.410
SILAA N012.54.11.470 E100.56.44.520
SINCI N019.04.33.530 E098.22.25.170
SINDY N019.16.45.580 E097.59.20.340
SIRAT N010.34.50.160 E101.36.39.870
SIRIN N014.24.08.440 E099.36.38.220
SITTA N015.12.50.380 E102.15.45.080
SM170 N009.33.19.400 E100.03.42.260
SM171 N009.37.25.400 E100.03.18.290
SM172 N009.39.53.520 E100.04.26.250
SM173 N009.39.03.520 E100.02.07.710
SM174 N009.34.03.100 E100.17.57.170
SM175 N009.30.04.040 E099.51.12.060
SM176 N009.20.06.140 E099.49.54.830
SM177 N009.43.27.230 E100.21.57.260
SM180 N009.37.00.860 E100.03.15.650
SM181 N009.40.37.070 E100.02.52.740
SM182 N009.43.12.940 E100.02.36.220
SM191 N009.36.36.690 E100.22.18.460
SM192 N009.38.00.180 E100.11.32.870
SM193 N009.14.25.820 E099.54.16.760
SM350 N009.32.27.550 E100.03.47.310
SM351 N009.26.33.550 E100.04.21.780
SM352 N009.12.29.520 E099.54.49.950
SM353 N009.31.09.790 E100.11.24.060
SM354 N009.48.20.100 E100.10.21.970
SM355 N009.31.25.180 E100.22.53.120
SM361 N009.27.28.880 E100.04.27.330
SM371 N009.28.21.110 E099.53.44.420
SM372 N009.15.50.220 E099.50.28.850
SM373 N009.26.42.510 E100.17.53.960
SM374 N009.41.39.270 E100.22.56.230
SM900 N009.28.47.410 E100.05.53.060
SM901 N009.35.27.550 E100.03.29.780
SM902 N009.35.48.570 E100.03.17.090
SMART N012.20.35.160 E102.24.21.550
SNOVY N012.34.12.280 E101.06.41.890
SOKOM N018.29.33.280 E099.29.08.180
SONPA N018.22.01.420 E099.43.29.070
SOOZO N008.32.26.420 E100.17.08.690
SOPAN N010.57.33.130 E103.40.54.750
SOPON N012.45.49.520 E099.54.56.280
SORTO N009.53.53.220 E100.23.41.620
SOVKI N014.03.29.320 E101.04.19.780
SP001 N008.08.27.120 E098.36.41.990
SP002 N008.21.26.120 E098.37.09.690
SP003 N007.55.14.570 E098.37.10.780
SP004 N007.52.37.850 E098.04.08.890
SP101 N008.13.02.930 E098.21.06.770
SP102 N008.11.16.420 E098.02.18.410
SP103 N008.20.19.100 E098.01.26.550
SP112 N008.08.37.070 E098.38.28.690
SP113 N008.20.05.080 E098.22.21.070
SP114 N008.23.13.940 E098.27.14.730
SP115 N008.20.43.350 E098.34.28.950
SP201 N008.01.02.480 E098.22.14.950
SP202 N007.59.47.270 E098.08.56.900
SP312 N008.04.37.670 E097.56.06.860
SP401 N007.53.04.090 E098.14.25.720
SP402 N007.53.43.320 E098.31.17.280
SP404 N007.46.39.050 E098.30.01.360
SP501 N008.05.59.990 E098.06.23.060
SP601 N008.19.15.100 E098.11.56.490
SP602 N008.20.49.840 E098.28.43.980
SP603 N008.26.10.640 E098.27.58.190
SP604 N008.28.14.300 E098.17.49.090
SP606 N008.27.33.180 E098.14.50.290
SP702 N008.11.06.430 E098.00.33.620
SP703 N008.15.33.900 E098.29.55.870
SP801 N007.48.13.310 E098.28.34.940
SP803 N008.01.53.230 E098.31.16.140
STONE N008.21.33.960 E098.32.11.540
SUGLO N017.40.53.990 E102.46.31.130
SUKEN N016.54.49.520 E098.45.34.460
SULEZ N007.48.48.380 E099.32.00.750
SULKO N016.00.24.980 E103.46.08.030
SUMLI N013.05.34.850 E100.20.47.570
SUNDA N011.48.14.010 E102.08.14.080
SUPAT N017.18.31.440 E104.14.12.930
SUPIN N008.34.34.550 E101.04.19.340
SUPOJ N010.16.42.140 E100.12.20.330
SUPVO N017.25.47.600 E101.35.30.100
SURAA N014.58.09.110 E102.29.32.610
SURED N005.46.12.920 E101.05.44.540
SURGU N017.01.57.870 E102.24.08.060
SURIX N010.59.59.080 E101.50.14.560
SURMA N011.51.22.450 E100.26.32.650
SURUN N016.42.01.580 E098.35.06.470
SUSID N008.36.59.260 E098.18.07.970
SUWAN N008.03.19.500 E101.20.18.000
SWENI N017.25.55.410 E101.59.02.730
SY002 N005.48.32.670 E101.09.09.540
SY003 N005.56.34.220 E101.12.04.580
SY004 N006.01.11.860 E101.16.57.210
SYRUP N014.50.55.180 E102.07.22.460
TABAR N006.36.52.290 E101.32.45.010
TAEPA N015.24.18.580 E104.39.59.050
TALLY N016.23.35.480 E102.44.04.280
TAMOS N006.32.07.900 E100.24.06.500
TANAR N019.32.44.000 E099.56.40.130
TANEK N014.03.05.800 E098.58.18.900
TANGO N014.40.22.250 E100.14.32.540
TANYO N007.28.13.640 E099.22.36.740
TAPPA N013.30.43.350 E100.36.16.520
TARAE N017.22.01.550 E104.17.52.000
TARED N014.26.19.520 E099.31.28.870
TARNY N006.36.24.200 E100.59.28.850
TARPU N008.18.30.730 E097.59.47.320
TARUG N006.07.54.030 E101.16.11.860
TASAI N009.31.52.580 E098.37.41.370
TATEL N017.29.04.800 E098.45.48.800
TATOX N008.57.00.000 E097.02.00.000
TAVAT N008.42.56.590 E099.04.15.520
TAWAN N014.08.38.350 E100.44.04.620
TAWIT N008.50.42.750 E100.05.21.150
TAXIN N016.29.04.240 E100.17.32.980
TCART N006.03.30.160 E101.21.53.780
TDXNM N012.16.49.300 E102.19.34.940
TECNO N016.32.28.350 E102.26.56.540
TEDOS N008.48.33.610 E099.05.07.410
TEDOT N015.57.27.970 E103.58.22.450
TELUG N017.29.23.500 E102.34.36.260
TEMPO N014.11.00.890 E099.55.11.970
TEMUX N009.27.45.270 E100.05.33.730
TENUM N009.02.28.940 E101.39.48.440
TENYO N008.34.52.220 E100.03.40.400
TEPAD N009.54.11.990 E100.07.54.350
TEPED N020.04.58.140 E100.06.04.800
TERCO N016.55.49.660 E102.33.07.980
TERIB N013.57.57.630 E101.02.48.610
TEROX N015.50.53.580 E103.40.54.750
TERUP N017.35.19.700 E101.53.48.990
TESER N019.42.09.740 E100.11.18.110
THANI N015.13.03.580 E104.38.31.100
THILA N012.49.29.030 E099.53.07.950
TIDAR N006.52.30.150 E102.49.59.820
TIKAL N008.02.19.500 E101.44.47.900
